epoch,step,train_loss_epoch,train_loss_step,val_loss
1,6549,,0.47401300072669983,
1,6599,,0.44647687673568726,
1,6613,,,0.4516034424304962
1,6613,0.43354716897010803,,
2,6649,,0.4747355580329895,
2,6699,,0.401162326335907,
2,6749,,0.5300946235656738,
2,6799,,0.3679330348968506,
2,6849,,0.4729432165622711,
2,6899,,0.37860047817230225,
2,6949,,0.4102329611778259,
2,6999,,0.4060367941856384,
2,7049,,0.418944776058197,
2,7099,,0.4611165523529053,
2,7149,,0.412010133266449,
2,7199,,0.43998828530311584,
2,7249,,0.4606334865093231,
2,7299,,0.42873620986938477,
2,7349,,0.426349401473999,
2,7399,,0.46345824003219604,
2,7449,,0.4251090884208679,
2,7499,,0.3966290354728699,
2,7549,,0.4530530869960785,
2,7599,,0.45427751541137695,
2,7649,,0.4420844316482544,
2,7699,,0.36191725730895996,
2,7749,,0.4239383637905121,
2,7799,,0.4008048474788666,
2,7849,,0.3760429620742798,
2,7899,,0.3753378689289093,
2,7949,,0.40209150314331055,
2,7999,,0.368630588054657,
2,8049,,0.3743331730365753,
2,8099,,0.40195608139038086,
2,8149,,0.39706283807754517,
2,8199,,0.3822588622570038,
2,8249,,0.44169920682907104,
2,8299,,0.537757158279419,
2,8349,,0.42550286650657654,
2,8399,,0.45580780506134033,
2,8449,,0.437882661819458,
2,8499,,0.37689489126205444,
2,8549,,0.37533676624298096,
2,8599,,0.48302382230758667,
2,8649,,0.4672781825065613,
2,8699,,0.4258440434932709,
2,8749,,0.3705168664455414,
2,8799,,0.48006367683410645,
2,8849,,0.4486749768257141,
2,8899,,0.4735337495803833,
2,8949,,0.568184494972229,
2,8999,,0.44789862632751465,
2,9049,,0.3969036936759949,
2,9099,,0.4329928159713745,
2,9149,,0.3569882810115814,
2,9199,,0.40461423993110657,
2,9249,,0.3985423445701599,
2,9299,,0.5965340733528137,
2,9349,,0.3894498944282532,
2,9399,,0.4155930280685425,
2,9449,,0.3965819478034973,
2,9499,,0.396885484457016,
2,9549,,0.33427417278289795,
2,9599,,0.33690011501312256,
2,9649,,0.4199082851409912,
2,9699,,0.3728334605693817,
2,9749,,0.40088850259780884,
2,9799,,0.3777261972427368,
2,9849,,0.4354747533798218,
2,9899,,0.40068569779396057,
2,9920,,,0.4646262526512146
2,9920,0.41592222452163696,,
3,9949,,0.39077597856521606,
3,9999,,0.42005276679992676,
3,10049,,0.3974491059780121,
3,10099,,0.4069470465183258,
3,10149,,0.3580281734466553,
3,10199,,0.35654908418655396,
3,10249,,0.38379621505737305,
3,10299,,0.4635618329048157,
3,10349,,0.39957308769226074,
3,10399,,0.42967689037323,
3,10449,,0.4337905943393707,
3,10499,,0.4181444048881531,
3,10549,,0.4381170868873596,
3,10599,,0.398051917552948,
3,10649,,0.32400837540626526,
3,10699,,0.4427061676979065,
3,10749,,0.3706822991371155,
3,10799,,0.4002365469932556,
3,10849,,0.38838863372802734,
3,10899,,0.3685534596443176,
3,10949,,0.3805329203605652,
3,10999,,0.40925371646881104,
3,11049,,0.44916871190071106,
3,11099,,0.4016023278236389,
3,11149,,0.37085556983947754,
3,11199,,0.410361111164093,
3,11249,,0.37681978940963745,
3,11299,,0.35323458909988403,
3,11349,,0.4028076231479645,
3,11399,,0.44637107849121094,
3,11449,,0.38779932260513306,
3,11499,,0.3747040629386902,
3,11549,,0.48499587178230286,
3,11599,,0.3839947581291199,
3,11649,,0.3392462730407715,
3,11699,,0.5390300750732422,
3,11749,,0.3581293821334839,
3,11799,,0.38631248474121094,
3,11849,,0.42318353056907654,
3,11899,,0.374117910861969,
3,11949,,0.42150649428367615,
3,11999,,0.38879862427711487,
3,12049,,0.36868947744369507,
3,12099,,0.4017565846443176,
3,12149,,0.4217849373817444,
3,12199,,0.3714349865913391,
3,12249,,0.4454929828643799,
3,12299,,0.4177669882774353,
3,12349,,0.37192580103874207,
3,12399,,0.36830365657806396,
3,12449,,0.40363651514053345,
3,12499,,0.4088773727416992,
3,12549,,0.4174247980117798,
3,12599,,0.36937785148620605,
3,12649,,0.47542157769203186,
3,12699,,0.40545982122421265,
3,12749,,0.38787078857421875,
3,12799,,0.410747230052948,
3,12849,,0.4664226174354553,
3,12899,,0.4584280252456665,
3,12949,,0.38828086853027344,
3,12999,,0.3723682761192322,
3,13049,,0.46290698647499084,
3,13099,,0.4283657670021057,
3,13149,,0.3924891948699951,
3,13199,,0.4028000235557556,
3,13227,,,0.4640710949897766
3,13227,0.3993116021156311,,
4,13249,,0.44766345620155334,
4,13299,,0.3443523049354553,
4,13349,,0.3950870931148529,
4,13399,,0.34108126163482666,
4,13449,,0.3893399238586426,
4,13499,,0.38962000608444214,
4,13549,,0.3567190170288086,
4,13599,,0.3753865957260132,
4,13649,,0.43599820137023926,
4,13699,,0.408133864402771,
4,13749,,0.40157514810562134,
4,13799,,0.37066254019737244,
4,13849,,0.34294891357421875,
4,13899,,0.44584715366363525,
4,13949,,0.3512760400772095,
4,13999,,0.3787803053855896,
4,14049,,0.3643016219139099,
4,14099,,0.364348828792572,
4,14149,,0.34636276960372925,
4,14199,,0.3666762411594391,
4,14249,,0.3935021162033081,
4,14299,,0.40388983488082886,
4,14349,,0.3595846891403198,
4,14399,,0.3862629532814026,
4,14449,,0.5375916957855225,
4,14499,,0.4185399115085602,
4,14549,,0.3411267399787903,
4,14599,,0.34937888383865356,
4,14649,,0.33759474754333496,
4,14699,,0.4422897398471832,
4,14749,,0.32748472690582275,
4,14799,,0.38964447379112244,
4,14849,,0.36208683252334595,
4,14899,,0.38211411237716675,
4,14949,,0.37643715739250183,
4,14999,,0.4179953336715698,
4,15049,,0.4195846617221832,
4,15099,,0.3473575711250305,
4,15149,,0.3614695072174072,
4,15199,,0.34319084882736206,
4,15249,,0.338517963886261,
4,15299,,0.35943877696990967,
4,15349,,0.3693898320198059,
4,15399,,0.4244323968887329,
4,15449,,0.3812657296657562,
4,15499,,0.3967609405517578,
4,15549,,0.35403287410736084,
4,15599,,0.4344688951969147,
4,15649,,0.4044724702835083,
4,15699,,0.3530905544757843,
4,15749,,0.40830540657043457,
4,15799,,0.31066322326660156,
4,15849,,0.3554535508155823,
4,15899,,0.37050336599349976,
4,15949,,0.40668484568595886,
4,15999,,0.4476175904273987,
4,16049,,0.3621341586112976,
4,16099,,0.37541067600250244,
4,16149,,0.39493328332901,
4,16199,,0.3610627353191376,
4,16249,,0.3256272077560425,
4,16299,,0.4303625524044037,
4,16349,,0.3553583025932312,
4,16399,,0.36703139543533325,
4,16449,,0.4086771011352539,
4,16499,,0.41718196868896484,
4,16534,,,0.46031972765922546
4,16534,0.38486018776893616,,
5,16549,,0.3336270749568939,
5,16599,,0.3554781377315521,
5,16649,,0.3562901020050049,
5,16699,,0.35900938510894775,
5,16749,,0.38039302825927734,
5,16799,,0.37936931848526,
5,16849,,0.34511321783065796,
5,16899,,0.37510883808135986,
5,16949,,0.38864797353744507,
5,16999,,0.3814612627029419,
5,17049,,0.3146017789840698,
5,17099,,0.3344535231590271,
5,17149,,0.3767697215080261,
5,17199,,0.3550322651863098,
5,17249,,0.3603841960430145,
5,17299,,0.33033615350723267,
5,17349,,0.3891764283180237,
5,17399,,0.37100058794021606,
5,17449,,0.37686365842819214,
5,17499,,0.3868893086910248,
5,17549,,0.3654492497444153,
5,17599,,0.3975337743759155,
5,17649,,0.3930303454399109,
5,17699,,0.42813587188720703,
5,17749,,0.3588753342628479,
5,17799,,0.31987693905830383,
5,17849,,0.3623979985713959,
5,17899,,0.32489436864852905,
5,17949,,0.3377561569213867,
5,17999,,0.3649085760116577,
5,18049,,0.3809552788734436,
5,18099,,0.37459370493888855,
5,18149,,0.37961795926094055,
5,18199,,0.35325875878334045,
5,18249,,0.4124826192855835,
5,18299,,0.36074042320251465,
5,18349,,0.37683308124542236,
5,18399,,0.3528261184692383,
5,18449,,0.34170985221862793,
5,18499,,0.3826320767402649,
5,18549,,0.40876394510269165,
5,18599,,0.3559010624885559,
5,18649,,0.38509464263916016,
5,18699,,0.3161182403564453,
5,18749,,0.38458365201950073,
5,18799,,0.4032425284385681,
5,18849,,0.3422875702381134,
5,18899,,0.3518391251564026,
5,18949,,0.3791585862636566,
5,18999,,0.37398451566696167,
5,19049,,0.3739510774612427,
5,19099,,0.37933534383773804,
5,19149,,0.39014363288879395,
5,19199,,0.3750157952308655,
5,19249,,0.32581430673599243,
5,19299,,0.3935381770133972,
5,19349,,0.3039460778236389,
5,19399,,0.4191293716430664,
5,19449,,0.33606603741645813,
5,19499,,0.4170733392238617,
5,19549,,0.3755142092704773,
5,19599,,0.3569895625114441,
5,19649,,0.345503568649292,
5,19699,,0.38136881589889526,
5,19749,,0.29033946990966797,
5,19799,,0.35589131712913513,
5,19841,,,0.4655250906944275
5,19841,0.37223783135414124,,
6,19849,,0.3329199552536011,
6,19899,,0.40102720260620117,
6,19949,,0.3343779444694519,
6,19999,,0.3855211138725281,
6,20049,,0.3439893126487732,
6,20099,,0.35941222310066223,
6,20149,,0.3364691734313965,
6,20199,,0.3660120368003845,
6,20249,,0.4080301523208618,
6,20299,,0.3932141065597534,
6,20349,,0.3546562194824219,
6,20399,,0.3746333718299866,
6,20449,,0.3577170968055725,
6,20499,,0.3880825638771057,
6,20549,,0.33130091428756714,
6,20599,,0.33398228883743286,
6,20649,,0.3365599513053894,
6,20699,,0.34165048599243164,
6,20749,,0.3977589011192322,
6,20799,,0.3533305823802948,
6,20849,,0.3032607138156891,
6,20899,,0.35667884349823,
6,20949,,0.3781190812587738,
6,20999,,0.3392278552055359,
6,21049,,0.39269089698791504,
6,21099,,0.36275428533554077,
6,21149,,0.3549758791923523,
6,21199,,0.4133444130420685,
6,21249,,0.3935162127017975,
6,21299,,0.40823397040367126,
6,21349,,0.3308037221431732,
6,21399,,0.39343690872192383,
6,21449,,0.3557754158973694,
6,21499,,0.41913944482803345,
6,21549,,0.3333733081817627,
6,21599,,0.362358421087265,
6,21649,,0.4152924418449402,
6,21699,,0.3705553114414215,
6,21749,,0.47098883986473083,
6,21799,,0.3534901738166809,
6,21849,,0.35626745223999023,
6,21899,,0.3237072229385376,
6,21949,,0.3245507478713989,
6,21999,,0.33948445320129395,
6,22049,,0.33061546087265015,
6,22099,,0.3237166702747345,
6,22149,,0.36323797702789307,
6,22199,,0.42583024501800537,
6,22249,,0.3564271628856659,
6,22299,,0.33415985107421875,
6,22349,,0.32153064012527466,
6,22399,,0.3404371738433838,
6,22449,,0.364840567111969,
6,22499,,0.3664020895957947,
6,22549,,0.35870519280433655,
6,22599,,0.33131203055381775,
6,22649,,0.39938002824783325,
6,22699,,0.36504077911376953,
6,22749,,0.3527311086654663,
6,22799,,0.3330658972263336,
6,22849,,0.33468252420425415,
6,22899,,0.3916406035423279,
6,22949,,0.34298306703567505,
6,22999,,0.34281545877456665,
6,23049,,0.3571638762950897,
6,23099,,0.3490491211414337,
6,23148,,,0.46560466289520264
6,23148,0.36065641045570374,,
